customer_id,age,tenure_months,customer_segment,historical_orders,historical_revenue,avg_order_value,days_since_last_purchase,website_visits,email_opens,email_clicks,previous_campaign_response,treatment_received,discount_percentage,purchase,purchase_value,discount_cost,net_revenue,true_baseline_purchase_probability,true_treatment_purchase_probability,true_ite,true_treatment_probability
76337,39,34,standard,5,769.23,144.34,3,8,7,0,1,1,0.1,1,150.15,15.02,135.14,0.339875278,0.4569592592,0.1170839813,0.5675046803
76338,20,49,standard,5,633.61,84.0,24,10,7,1,0,0,0.0,0,0.0,0.0,0.0,0.140333556,0.140333556,0.0,0.3821095237
76339,43,28,vip,6,1159.26,191.57,50,9,22,3,0,1,0.15,0,0.0,0.0,0.0,0.2191557902,0.3158295067,0.0966737165,0.5142348533
76340,30,54,budget,6,597.74,97.65,36,5,4,0,0,0,0.0,0,0.0,0.0,0.0,0.1278361368,0.1278361368,0.0,0.2782760815
76341,38,18,vip,1,317.53,307.57,31,18,10,4,1,0,0.0,0,0.0,0.0,0.0,0.164996086,0.164996086,0.0,0.4204138628
76342,41,63,standard,6,361.34,66.5,33,10,7,1,0,0,0.0,0,0.0,0.0,0.0,0.1279753365,0.1279753365,0.0,0.2508697427
76343,27,33,standard,5,161.34,33.9,15,9,5,0,0,1,0.15,1,45.01,6.75,38.26,0.1555385401,0.307731859,0.1521933189,0.3557980859
76344,28,13,budget,4,409.04,106.29,13,3,8,1,0,1,0.05,1,56.51,2.83,53.68,0.1884941524,0.2279268313,0.0394326789,0.3850981922
76345,36,21,standard,6,337.45,55.06,35,11,3,2,1,0,0.0,0,0.0,0.0,0.0,0.1109877987,0.1109877987,0.0,0.3311319711
76346,31,27,standard,4,571.93,130.61,15,9,11,0,0,0,0.0,0,0.0,0.0,0.0,0.1143133507,0.1143133507,0.0,0.3413299848
76347,55,20,budget,2,91.8,54.14,27,3,0,0,1,1,0.1,0,0.0,0.0,0.0,0.0887668639,0.1481178404,0.0593509765,0.1815021177
76348,36,41,standard,5,424.1,68.22,48,10,10,3,1,0,0.0,0,0.0,0.0,0.0,0.0856951692,0.0856951692,0.0,0.2523905155
76349,23,47,budget,5,119.21,29.62,14,3,2,0,0,1,0.05,0,0.0,0.0,0.0,0.0940169874,0.1207749879,0.0267580005,0.2357709314
76350,59,73,vip,7,1140.63,153.49,76,10,14,4,1,1,0.2,1,138.8,27.76,111.04,0.4167066879,0.5653058297,0.1485991418,0.5194194194
76351,40,20,vip,10,3410.27,304.42,14,12,7,3,1,1,0.2,1,354.17,70.83,283.34,0.825832795,0.999,0.173167205,0.9645008076
76352,36,13,standard,1,66.91,70.79,56,10,4,1,0,0,0.0,0,0.0,0.0,0.0,0.0732734087,0.0732734087,0.0,0.1897545033
76353,53,33,standard,4,148.01,47.65,112,8,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0421299555,0.0421299555,0.0,0.0926101082
76354,39,47,standard,9,879.8,125.05,19,9,7,1,1,0,0.0,0,0.0,0.0,0.0,0.3722000234,0.3722000234,0.0,0.5804696542
76355,35,25,budget,3,401.81,133.64,15,4,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0876214688,0.0876214688,0.0,0.2384461051
76356,18,65,standard,8,714.97,85.97,22,7,6,2,0,1,0.15,0,0.0,0.0,0.0,0.3679317827,0.5476775162,0.1797457334,0.5624237477
76357,18,55,premium,4,333.13,84.77,31,10,9,1,0,1,0.15,0,0.0,0.0,0.0,0.1230466977,0.2406907945,0.1176440968,0.3431101567
76358,49,58,budget,9,209.07,27.87,36,3,4,3,0,1,0.05,1,27.35,1.37,25.98,0.1415976222,0.1617896499,0.0201920277,0.2040206407
76359,39,50,premium,6,472.2,70.11,16,16,9,3,1,1,0.15,0,0.0,0.0,0.0,0.3243197126,0.5092495976,0.1849298849,0.5315311927
76360,34,44,budget,3,172.22,48.98,67,6,4,0,1,0,0.0,0,0.0,0.0,0.0,0.0871593346,0.0871593346,0.0,0.1826789372
76361,34,104,budget,3,330.64,98.8,28,7,10,1,1,0,0.0,1,123.83,0.0,123.83,0.2828397586,0.2828397586,0.0,0.298989358
76362,39,10,premium,5,753.33,157.48,8,12,16,1,1,1,0.2,1,292.52,58.5,234.02,0.4354082249,0.8045395644,0.3691313395,0.6872664081
76363,43,99,standard,4,842.08,225.85,33,8,7,1,0,1,0.05,0,0.0,0.0,0.0,0.4196890524,0.4511487882,0.0314597357,0.4298793542
76364,27,26,standard,4,390.43,83.48,123,7,8,1,1,0,0.0,0,0.0,0.0,0.0,0.0286896199,0.0286896199,0.0,0.1267189012
76365,38,31,budget,4,219.44,64.26,15,2,8,1,1,0,0.0,0,0.0,0.0,0.0,0.1977721621,0.1977721621,0.0,0.3287151222
76366,42,8,premium,5,563.66,127.97,47,10,12,2,1,1,0.15,1,84.21,12.63,71.58,0.1261718102,0.2420494004,0.1158775902,0.3816639141
76367,30,106,standard,6,409.19,72.97,5,6,9,1,0,0,0.0,0,0.0,0.0,0.0,0.3584193795,0.3584193795,0.0,0.4116829363
76368,18,54,standard,4,244.5,56.85,27,9,10,1,1,1,0.1,0,0.0,0.0,0.0,0.1270280017,0.2109951361,0.0839671343,0.333745934
76369,28,30,standard,6,231.58,35.19,20,8,9,0,0,1,0.2,1,41.26,8.25,33.01,0.1829131079,0.4151891305,0.2322760226,0.3849553379
76370,22,16,standard,3,180.14,54.43,25,5,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0788173348,0.0788173348,0.0,0.2725414256
76371,49,6,standard,3,250.3,90.18,18,7,9,0,0,0,0.0,1,94.3,0.0,94.3,0.1670037776,0.1670037776,0.0,0.3234573773
76372,25,23,premium,1,199.84,208.48,5,9,12,2,1,0,0.0,0,0.0,0.0,0.0,0.1414784202,0.1414784202,0.0,0.3975425383
76373,25,40,standard,9,362.28,44.59,12,8,7,1,1,0,0.0,0,0.0,0.0,0.0,0.1659699753,0.1659699753,0.0,0.4290811662
76374,29,40,standard,2,84.06,54.48,21,4,5,1,0,1,0.2,0,0.0,0.0,0.0,0.1679909123,0.3895142971,0.2215233848,0.301302983
76375,45,101,standard,7,551.9,79.25,43,12,12,2,0,0,0.0,0,0.0,0.0,0.0,0.2941858348,0.2941858348,0.0,0.3206459829
76376,46,83,standard,2,135.63,69.08,32,10,11,1,0,0,0.0,0,0.0,0.0,0.0,0.1605766309,0.1605766309,0.0,0.19874031
76377,27,11,standard,0,0.0,125.43,9,3,8,0,1,1,0.1,0,0.0,0.0,0.0,0.1297934642,0.2398758794,0.1100824152,0.300012339
76378,31,44,standard,5,815.7,138.62,74,5,4,0,0,1,0.2,0,0.0,0.0,0.0,0.0917965644,0.1969185192,0.1051219547,0.2580430021
76379,34,46,vip,8,1454.53,164.27,38,13,17,5,1,1,0.2,1,228.86,45.77,183.09,0.3737849678,0.5979168582,0.2241318904,0.7076428977
76380,51,5,vip,10,2213.02,233.12,16,17,8,1,1,1,0.2,1,291.84,58.37,233.47,0.6821191893,0.999,0.3168808107,0.9011109938
76381,18,38,budget,7,591.14,66.95,36,5,2,1,1,0,0.0,0,0.0,0.0,0.0,0.0747120224,0.0747120224,0.0,0.2962922791
76382,20,27,vip,7,566.35,80.11,32,8,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1594496705,0.1594496705,0.0,0.5020170715
76383,63,25,premium,9,1041.74,129.61,60,7,12,0,0,0,0.0,1,114.04,0.0,114.04,0.2676702181,0.2676702181,0.0,0.4357857383
76384,49,42,budget,1,44.79,54.34,8,1,10,1,0,1,0.05,0,0.0,0.0,0.0,0.1543045933,0.1799796332,0.0256750399,0.1886919051
76385,20,62,standard,6,786.46,129.04,35,6,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0735688309,0.0735688309,0.0,0.2791641066
76386,70,17,budget,2,121.04,59.52,22,3,4,0,0,1,0.05,0,0.0,0.0,0.0,0.1970340815,0.2250088448,0.0279747633,0.2136137479
76387,43,29,standard,1,55.55,74.78,11,5,6,1,0,0,0.0,0,0.0,0.0,0.0,0.1827104138,0.1827104138,0.0,0.2844099344
76388,37,22,vip,10,2483.29,246.38,6,9,10,1,1,1,0.2,1,316.43,63.29,253.14,0.6982125374,0.999,0.3007874626,0.9214900979
76389,52,84,vip,8,1842.55,188.73,16,14,5,1,1,1,0.2,1,183.89,36.78,147.11,0.7152842943,0.99079284,0.2755085456,0.8218036041
76390,26,56,premium,7,484.29,75.17,33,9,11,0,1,0,0.0,0,0.0,0.0,0.0,0.1136794593,0.1136794593,0.0,0.3569806882
76391,31,14,premium,2,147.73,87.91,24,9,13,0,0,1,0.05,0,0.0,0.0,0.0,0.1522560439,0.1913452924,0.0390892484,0.3623744025
76392,37,60,budget,4,286.45,68.36,52,4,6,1,0,0,0.0,0,0.0,0.0,0.0,0.1039001824,0.1039001824,0.0,0.1774245739
76393,42,57,vip,3,225.47,79.64,4,10,8,1,1,1,0.05,1,91.27,4.56,86.71,0.6035027371,0.6753124896,0.0718097524,0.6599007734
76394,40,33,premium,6,421.96,64.62,11,12,9,0,0,1,0.2,1,89.67,17.93,71.74,0.39598665,0.6987042781,0.3027176281,0.5667671034
76395,38,23,standard,3,630.29,208.62,10,5,5,0,0,1,0.1,1,219.32,21.93,197.39,0.1788915594,0.2539542606,0.0750627012,0.3944934483
76396,32,32,budget,4,162.05,43.49,38,5,4,2,0,0,0.0,0,0.0,0.0,0.0,0.0556708636,0.0556708636,0.0,0.1643055034
76397,40,22,budget,2,95.52,58.04,30,9,9,1,1,0,0.0,0,0.0,0.0,0.0,0.1195652626,0.1195652626,0.0,0.2439595106
76398,39,84,premium,6,472.9,74.67,47,15,11,3,0,1,0.1,0,0.0,0.0,0.0,0.2291293447,0.2872390079,0.0581096632,0.3425261875
76399,36,43,premium,9,1556.88,175.58,64,8,6,1,0,1,0.1,0,0.0,0.0,0.0,0.2655530604,0.3201956379,0.0546425774,0.5664818118
76400,33,19,standard,4,98.51,28.84,29,11,7,1,0,1,0.05,0,0.0,0.0,0.0,0.0970969393,0.1270295682,0.0299326289,0.267162603
76401,30,18,premium,5,317.54,57.64,5,13,12,1,1,1,0.2,0,0.0,0.0,0.0,0.2897102505,0.6430291272,0.3533188768,0.576564498
76402,20,12,standard,4,215.85,49.19,78,6,8,2,0,1,0.05,0,0.0,0.0,0.0,0.0461012946,0.0664048748,0.0203035802,0.1894765515
76403,52,11,standard,2,207.71,96.18,13,8,8,1,1,0,0.0,1,71.7,0.0,71.7,0.297471488,0.297471488,0.0,0.4257997658
76404,44,8,budget,3,123.46,47.48,30,3,5,1,0,0,0.0,0,0.0,0.0,0.0,0.0668820603,0.0668820603,0.0,0.1715003748
76405,47,68,standard,5,149.01,33.81,39,5,5,0,1,0,0.0,1,29.16,0.0,29.16,0.2486843739,0.2486843739,0.0,0.3032730976
76406,23,25,vip,7,818.26,119.21,17,12,12,0,1,0,0.0,0,0.0,0.0,0.0,0.3073365864,0.3073365864,0.0,0.686688671
76407,31,29,standard,4,336.03,63.56,6,7,9,1,1,1,0.1,1,68.5,6.85,61.65,0.3166063026,0.4491777672,0.1325714646,0.5214191797
76408,35,7,budget,3,183.18,71.02,2,5,4,1,1,0,0.0,1,81.94,0.0,81.94,0.0747280302,0.0747280302,0.0,0.2581896081
76409,40,6,budget,3,169.85,63.46,37,2,3,1,1,0,0.0,0,0.0,0.0,0.0,0.1382073695,0.1382073695,0.0,0.2789988948
76410,28,21,premium,6,939.21,166.17,23,11,6,1,0,1,0.2,0,0.0,0.0,0.0,0.2780965576,0.5254481859,0.2473516283,0.604967077
76411,55,55,premium,10,554.54,58.73,14,8,8,1,1,0,0.0,1,40.68,0.0,40.68,0.5440760903,0.5440760903,0.0,0.6106272884
76412,46,38,standard,5,282.88,60.23,14,9,8,0,0,0,0.0,1,55.81,0.0,55.81,0.2887620428,0.2887620428,0.0,0.402244308
76413,38,75,standard,4,301.17,71.62,23,9,14,2,1,0,0.0,0,0.0,0.0,0.0,0.24096107,0.24096107,0.0,0.3455431613
76414,39,12,standard,0,0.0,49.4,25,10,10,0,1,1,0.1,0,0.0,0.0,0.0,0.1085793289,0.1971974173,0.0886180885,0.2423648674
76415,34,33,standard,0,0.0,109.29,58,8,5,1,0,0,0.0,0,0.0,0.0,0.0,0.0867671627,0.0867671627,0.0,0.1652062773
76416,29,51,standard,8,546.29,84.99,33,8,5,2,1,0,0.0,0,0.0,0.0,0.0,0.153935165,0.153935165,0.0,0.3818846168
76417,18,117,budget,8,302.9,32.44,35,4,2,0,0,0,0.0,0,0.0,0.0,0.0,0.1543007393,0.1543007393,0.0,0.232745637
76418,46,21,premium,6,586.86,104.96,21,14,14,1,0,0,0.0,0,0.0,0.0,0.0,0.2811151672,0.2811151672,0.0,0.5008094366
76419,37,12,standard,5,445.44,84.58,11,9,8,0,0,0,0.0,0,0.0,0.0,0.0,0.1131458354,0.1131458354,0.0,0.3417899853
76420,49,17,standard,3,249.93,91.49,11,6,7,1,1,1,0.15,0,0.0,0.0,0.0,0.1492268709,0.2903707934,0.1411439225,0.3216827295
76421,42,11,standard,2,153.96,74.57,6,13,8,3,1,0,0.0,0,0.0,0.0,0.0,0.1388965407,0.1388965407,0.0,0.3396366903
76422,36,40,standard,4,179.0,44.38,12,7,4,0,0,0,0.0,0,0.0,0.0,0.0,0.125782696,0.125782696,0.0,0.2836036927
76423,37,20,standard,5,349.09,78.35,73,11,8,0,0,0,0.0,0,0.0,0.0,0.0,0.0676957763,0.0676957763,0.0,0.2046282896
76424,28,22,standard,4,198.87,48.6,11,13,10,1,1,1,0.2,0,0.0,0.0,0.0,0.1468035272,0.4137706891,0.2669671619,0.3921092218
76425,23,28,standard,1,69.43,72.98,4,6,4,0,0,0,0.0,0,0.0,0.0,0.0,0.1456319741,0.1456319741,0.0,0.3272090302
76426,25,14,standard,4,352.66,106.24,24,8,11,0,1,0,0.0,0,0.0,0.0,0.0,0.0826970466,0.0826970466,0.0,0.3243018835
76427,25,12,standard,5,911.67,202.63,2,7,5,0,0,0,0.0,0,0.0,0.0,0.0,0.2116784535,0.2116784535,0.0,0.5528751914
76428,34,34,standard,3,488.76,145.23,34,8,7,2,1,0,0.0,0,0.0,0.0,0.0,0.1193769086,0.1193769086,0.0,0.3178297711
76429,45,57,premium,5,202.34,38.5,83,11,10,0,0,0,0.0,0,0.0,0.0,0.0,0.0915411435,0.0915411435,0.0,0.1796637714
76430,44,71,standard,1,73.09,83.23,44,11,8,0,1,0,0.0,0,0.0,0.0,0.0,0.2160771174,0.2160771174,0.0,0.2518046663
76431,19,29,premium,11,1505.1,143.7,2,13,10,4,1,0,0.0,1,123.97,0.0,123.97,0.4270311067,0.4270311067,0.0,0.8096193447
76432,45,25,standard,3,98.59,42.36,40,7,4,0,0,0,0.0,0,0.0,0.0,0.0,0.080054028,0.080054028,0.0,0.1909591663
76433,38,20,premium,1,74.14,80.63,24,8,5,0,1,0,0.0,0,0.0,0.0,0.0,0.1051218986,0.1051218986,0.0,0.2872188876
76434,44,38,vip,7,1124.15,138.07,61,12,8,1,0,1,0.2,0,0.0,0.0,0.0,0.3164723548,0.4829058749,0.1664335201,0.5655467522
76435,42,14,standard,6,135.22,23.63,106,14,5,2,1,0,0.0,0,0.0,0.0,0.0,0.0320796454,0.0320796454,0.0,0.1267643161
76436,18,56,premium,7,1051.1,153.47,8,8,10,1,1,0,0.0,1,135.61,0.0,135.61,0.2736314083,0.2736314083,0.0,0.6311088927
76437,38,25,standard,6,455.63,87.14,50,7,6,2,0,0,0.0,0,0.0,0.0,0.0,0.1513719793,0.1513719793,0.0,0.3243458683
76438,52,79,vip,7,1320.97,161.04,21,18,13,4,1,0,0.0,1,111.96,0.0,111.96,0.6148100918,0.6148100918,0.0,0.7296885002
76439,23,27,standard,2,179.59,86.24,92,8,8,0,1,0,0.0,0,0.0,0.0,0.0,0.0260595525,0.0260595525,0.0,0.1235772387
76440,26,29,premium,7,605.39,98.16,52,9,10,3,1,1,0.2,1,127.77,25.55,102.22,0.1441856973,0.3313836683,0.187197971,0.4320396208
76441,18,38,standard,6,424.66,63.93,94,14,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0463276256,0.0463276256,0.0,0.1906023732
76442,31,18,premium,6,878.42,121.91,25,8,8,1,0,1,0.1,1,174.68,17.47,157.21,0.247204034,0.3362262174,0.0890221834,0.5598146753
76443,20,30,budget,4,111.38,29.7,62,5,9,2,0,1,0.15,0,0.0,0.0,0.0,0.0402116186,0.1127411248,0.0725295061,0.1419971081
76444,27,37,standard,5,332.76,81.8,13,5,3,1,0,0,0.0,1,34.98,0.0,34.98,0.1183163221,0.1183163221,0.0,0.3240295294
76445,39,31,standard,2,124.79,66.48,89,7,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0473230245,0.0473230245,0.0,0.1202428553
76446,45,40,standard,4,368.99,97.47,73,7,7,2,0,0,0.0,0,0.0,0.0,0.0,0.0727457798,0.0727457798,0.0,0.1665219728
76447,18,60,premium,7,1302.8,205.68,38,8,5,0,0,1,0.1,1,331.18,33.12,298.06,0.2059956182,0.2691671126,0.0631714944,0.5467001708
76448,31,24,standard,10,755.29,95.59,54,13,6,1,1,0,0.0,1,118.82,0.0,118.82,0.2095568459,0.2095568459,0.0,0.4889091144
76449,33,50,standard,4,352.01,104.72,28,6,7,1,0,1,0.15,1,83.11,12.47,70.64,0.1151924814,0.2075716347,0.0923791533,0.2639359766
76450,35,39,standard,4,638.23,112.17,71,6,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0690298362,0.0690298362,0.0,0.2058434877
76451,45,15,standard,1,95.94,107.1,42,7,10,2,0,0,0.0,0,0.0,0.0,0.0,0.0664753693,0.0664753693,0.0,0.1642952661
76452,45,52,premium,5,450.81,106.19,39,3,4,2,0,1,0.1,0,0.0,0.0,0.0,0.1485469063,0.19635025,0.0478033438,0.2884331999
76453,46,56,premium,4,779.32,214.96,79,7,7,0,0,1,0.15,0,0.0,0.0,0.0,0.1816499585,0.2617955205,0.080145562,0.3065826559
76454,39,10,premium,4,182.37,55.19,61,13,5,0,0,0,0.0,0,0.0,0.0,0.0,0.082272364,0.082272364,0.0,0.2542273286
76455,33,17,standard,3,212.38,80.25,34,13,5,0,0,1,0.05,1,78.44,3.92,74.52,0.1298139583,0.163750345,0.0339363867,0.3134151054
76456,30,47,budget,4,156.47,29.32,72,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0423110856,0.0423110856,0.0,0.1102351672
76457,43,47,standard,4,201.96,58.38,21,5,4,0,0,1,0.05,0,0.0,0.0,0.0,0.155222715,0.1828763034,0.0276535883,0.2709730024
76458,27,51,premium,3,306.88,103.06,44,19,11,1,1,0,0.0,0,0.0,0.0,0.0,0.1644003055,0.1644003055,0.0,0.3760946162
76459,27,59,premium,7,1034.0,154.01,32,7,6,1,1,1,0.2,1,90.11,18.02,72.09,0.3578556808,0.6021617897,0.2443061089,0.621435513
76460,41,11,premium,7,654.56,108.52,8,8,10,1,1,0,0.0,0,0.0,0.0,0.0,0.2723620646,0.2723620646,0.0,0.5781179772
76461,44,37,standard,7,889.47,104.26,57,8,9,1,0,0,0.0,0,0.0,0.0,0.0,0.1765260718,0.1765260718,0.0,0.3551892476
76462,36,62,standard,5,211.39,41.43,41,7,10,1,1,0,0.0,0,0.0,0.0,0.0,0.1690345235,0.1690345235,0.0,0.2917593764
76463,43,23,standard,6,533.75,135.31,61,7,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0990223478,0.0990223478,0.0,0.256944211
76464,33,32,premium,10,1192.79,136.3,43,9,16,4,1,1,0.15,0,0.0,0.0,0.0,0.2270183765,0.3504011848,0.1233828083,0.5720326857
76465,34,60,standard,4,195.58,46.6,44,9,11,2,0,0,0.0,0,0.0,0.0,0.0,0.1658119253,0.1658119253,0.0,0.2680274512
76466,40,25,standard,4,167.74,40.29,26,6,11,1,0,1,0.15,1,41.39,6.21,35.18,0.1987133924,0.344685704,0.1459723115,0.3356911828
76467,27,36,standard,10,622.73,59.0,30,7,9,1,1,0,0.0,0,0.0,0.0,0.0,0.2060265392,0.2060265392,0.0,0.476641292
76468,44,44,standard,2,96.21,48.72,67,4,3,2,0,1,0.05,0,0.0,0.0,0.0,0.0779804995,0.0964019994,0.0184214999,0.1446816455
76469,33,31,standard,7,659.53,101.31,50,4,7,3,0,0,0.0,0,0.0,0.0,0.0,0.1258290434,0.1258290434,0.0,0.3211186893
76470,34,3,standard,3,165.28,43.7,98,4,6,0,1,0,0.0,0,0.0,0.0,0.0,0.0456098715,0.0456098715,0.0,0.1604957308
76471,37,42,premium,7,405.98,58.05,4,8,9,2,0,1,0.15,1,73.6,11.04,62.56,0.3039058193,0.4766480198,0.1727422005,0.507778903
76472,45,11,standard,3,450.81,125.51,68,5,10,0,0,0,0.0,0,0.0,0.0,0.0,0.0742009668,0.0742009668,0.0,0.1975688821
76473,18,17,budget,3,282.74,68.5,60,4,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0148421451,0.0148421451,0.0,0.1010157592
76474,22,8,budget,1,68.87,62.24,9,6,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0487013156,0.0487013156,0.0,0.1946475915
76475,47,83,premium,3,304.14,105.37,3,8,7,1,0,1,0.2,1,186.81,37.36,149.45,0.4698166979,0.7462388998,0.2764222019,0.4685537697
76476,41,28,premium,7,1545.67,220.13,43,6,4,0,1,1,0.2,0,0.0,0.0,0.0,0.3308203171,0.5315291188,0.2007088017,0.6557053021
76477,31,26,standard,0,0.0,60.16,13,6,10,0,0,0,0.0,1,44.94,0.0,44.94,0.1368743036,0.1368743036,0.0,0.2561889546
76478,37,24,premium,5,388.96,73.92,33,7,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1317572102,0.1317572102,0.0,0.3467946606
76479,43,50,standard,5,396.79,65.11,28,5,8,2,1,0,0.0,0,0.0,0.0,0.0,0.1209183857,0.1209183857,0.0,0.2706897102
76480,53,42,premium,9,1303.67,143.61,34,9,11,2,1,1,0.2,0,0.0,0.0,0.0,0.4610799038,0.6882383846,0.2271584809,0.6554416873
76481,31,92,premium,12,1623.24,115.88,36,14,14,3,1,1,0.2,1,127.22,25.44,101.78,0.5662464652,0.8010386258,0.2347921606,0.7445423653
76482,50,68,standard,9,526.38,57.62,8,11,12,4,1,1,0.15,0,0.0,0.0,0.0,0.4231096569,0.6008242623,0.1777146055,0.5046871408
76483,42,43,standard,2,67.77,47.55,86,11,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0487454139,0.0487454139,0.0,0.1117503602
76484,26,26,standard,3,107.14,37.16,42,6,8,1,0,0,0.0,0,0.0,0.0,0.0,0.095262858,0.095262858,0.0,0.2484923446
76485,29,32,standard,5,284.89,78.56,12,9,9,0,0,0,0.0,0,0.0,0.0,0.0,0.0955264001,0.0955264001,0.0,0.2942655677
76486,49,18,premium,4,306.75,74.8,29,12,12,0,1,0,0.0,0,0.0,0.0,0.0,0.22103667,0.22103667,0.0,0.4204793402
76487,52,31,premium,7,740.57,115.22,29,14,9,1,0,0,0.0,0,0.0,0.0,0.0,0.2756612483,0.2756612483,0.0,0.4764065886
76488,35,97,standard,5,311.75,66.38,12,8,11,1,0,1,0.05,1,68.52,3.43,65.09,0.3278686432,0.3631167717,0.0352481285,0.3697271753
76489,48,32,standard,6,1038.13,178.12,4,8,7,2,1,1,0.1,1,154.8,15.48,139.32,0.2996571562,0.3881482834,0.0884911273,0.5505311696
76490,40,18,budget,3,204.86,87.86,96,1,0,0,0,1,0.05,0,0.0,0.0,0.0,0.0240489068,0.034631399,0.0105824922,0.078490917
76491,35,13,standard,3,91.11,31.73,24,7,13,0,0,1,0.2,0,0.0,0.0,0.0,0.1481394523,0.3676424201,0.2195029678,0.3128918289
76492,38,30,vip,8,1486.2,173.82,18,15,9,0,1,1,0.2,1,163.94,32.79,131.15,0.6057116761,0.9515231184,0.3458114423,0.8345279237
76493,21,36,vip,6,595.33,93.82,73,13,17,1,1,1,0.2,0,0.0,0.0,0.0,0.1054466104,0.2586131585,0.1531665481,0.3967151683
76494,33,34,budget,6,618.33,142.02,23,5,6,0,0,0,0.0,0,0.0,0.0,0.0,0.1746313037,0.1746313037,0.0,0.3568777133
76495,30,17,premium,5,398.92,75.16,67,7,12,0,0,0,0.0,0,0.0,0.0,0.0,0.1063906596,0.1063906596,0.0,0.3099527341
76496,47,77,premium,5,632.97,139.02,56,7,11,0,0,1,0.1,1,113.45,11.34,102.1,0.276918673,0.3335914402,0.0566727672,0.3508353853
76497,39,33,standard,7,309.44,39.64,48,6,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0811058457,0.0811058457,0.0,0.2241747271
76498,33,27,standard,6,252.02,36.79,56,8,10,1,0,0,0.0,0,0.0,0.0,0.0,0.0889234727,0.0889234727,0.0,0.2392967221
76499,48,29,premium,6,1132.56,213.99,10,14,12,1,1,1,0.2,1,287.99,57.6,230.39,0.5628391244,0.9026840375,0.3398449131,0.739744186
76500,19,3,budget,1,52.71,60.44,30,4,6,1,0,0,0.0,1,57.45,0.0,57.45,0.0590406755,0.0590406755,0.0,0.2008747802
76501,26,38,premium,4,296.55,77.73,18,8,8,1,0,0,0.0,1,64.23,0.0,64.23,0.3234601835,0.3234601835,0.0,0.5208276598
76502,50,34,premium,2,809.89,307.07,20,13,10,2,1,0,0.0,0,0.0,0.0,0.0,0.2504660496,0.2504660496,0.0,0.4704141276
76503,43,25,standard,3,357.2,98.39,72,8,3,1,0,0,0.0,0,0.0,0.0,0.0,0.0768175769,0.0768175769,0.0,0.1907800805
76504,19,78,budget,3,163.22,50.45,14,4,5,0,1,1,0.1,0,0.0,0.0,0.0,0.1924315779,0.2883955447,0.0959639668,0.3136005328
76505,38,12,standard,5,357.27,62.82,43,17,7,1,0,0,0.0,0,0.0,0.0,0.0,0.1845821275,0.1845821275,0.0,0.3812703937
76506,22,49,standard,4,209.47,52.48,38,10,10,1,0,1,0.15,0,0.0,0.0,0.0,0.1517974022,0.2839921051,0.1321947029,0.3161185863
76507,31,28,standard,3,384.53,155.66,70,5,8,2,0,0,0.0,0,0.0,0.0,0.0,0.0626901463,0.0626901463,0.0,0.1888948873
76508,41,31,standard,4,864.47,204.71,35,9,7,1,0,1,0.1,0,0.0,0.0,0.0,0.3415306692,0.4302577117,0.0887270426,0.5082616911
76509,36,85,standard,12,1130.33,80.11,12,9,9,0,0,0,0.0,1,93.71,0.0,93.71,0.4759192337,0.4759192337,0.0,0.6045474904
76510,35,31,standard,8,257.19,31.24,29,11,5,0,0,0,0.0,0,0.0,0.0,0.0,0.1572483774,0.1572483774,0.0,0.3470890479
76511,27,31,budget,3,203.15,72.8,105,4,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0272094283,0.0272094283,0.0,0.089248758
76512,49,20,premium,9,1232.23,107.09,52,9,5,2,0,0,0.0,0,0.0,0.0,0.0,0.2288177088,0.2288177088,0.0,0.5087000017
76513,41,67,standard,2,190.27,92.87,44,6,6,0,1,1,0.1,0,0.0,0.0,0.0,0.2141168043,0.2917269553,0.077610151,0.2799137806
76514,27,28,premium,10,1125.65,123.93,25,6,4,0,0,0,0.0,0,0.0,0.0,0.0,0.2591006961,0.2591006961,0.0,0.6112231205
76515,37,22,standard,6,390.6,83.73,22,7,6,0,1,0,0.0,1,59.39,0.0,59.39,0.1935287214,0.1935287214,0.0,0.4217154194
76516,33,54,standard,2,73.56,27.33,20,4,5,2,0,1,0.05,0,0.0,0.0,0.0,0.1405019297,0.1703970425,0.0298951128,0.2468540734
76517,30,17,standard,3,151.36,52.62,45,8,3,2,1,1,0.05,0,0.0,0.0,0.0,0.1029501134,0.1370910449,0.0341409315,0.292764098
76518,38,17,premium,3,200.27,70.61,21,4,4,2,0,0,0.0,0,0.0,0.0,0.0,0.149430332,0.149430332,0.0,0.3455016356
